Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2016-08-13,15:00 (22:00),Premier League,Matchweek 1,Sat,Away,W,1,0,Crystal Palace,38,24490,Darren Fletcher,4-4-2,Craig Pawson,Match Report,
2016-08-20,15:00 (22:00),Premier League,Matchweek 2,Sat,Home,L,1,2,Everton,34,23654,Darren Fletcher,4-4-2,Niel Swarbrick,Match Report,
2016-08-23,19:45 (02:45),EFL Cup,Second round,Tue,Away,D,2 (3),2 (4),Northampton,50,5516,Gareth McAuley,4-4-1-1,Darren Bond,Match Report,Northampton won on penalty kicks following extra time
2016-08-28,13:30 (20:30),Premier League,Matchweek 3,Sun,Home,D,0,0,Middlesbrough,41,23690,Darren Fletcher,4-2-3-1,Anthony Taylor,Match Report,
2016-09-10,15:00 (22:00),Premier League,Matchweek 4,Sat,Away,L,0,1,Bournemouth,37,11184,Darren Fletcher,4-2-3-1,Kevin Friend,Match Report,
2016-09-17,15:00 (22:00),Premier League,Matchweek 5,Sat,Home,W,4,2,West Ham,30,22209,Darren Fletcher,4-2-3-1,Mark Clattenburg,Match Report,
2016-09-24,15:00 (22:00),Premier League,Matchweek 6,Sat,Away,D,1,1,Stoke City,44,27645,Darren Fletcher,4-1-4-1,Martin Atkinson,Match Report,
2016-10-01,15:00 (22:00),Premier League,Matchweek 7,Sat,Away,D,1,1,Sunderland,44,40043,Darren Fletcher,4-4-1-1,Stuart Attwell,Match Report,
2016-10-15,15:00 (22:00),Premier League,Matchweek 8,Sat,Home,D,1,1,Tottenham,29,24263,Darren Fletcher,4-2-3-1,Kevin Friend,Match Report,
2016-10-22,17:30 (00:30),Premier League,Matchweek 9,Sat,Away,L,1,2,Liverpool,33,53218,Darren Fletcher,4-1-4-1,Niel Swarbrick,Match Report,
2016-10-29,15:00 (22:00),Premier League,Matchweek 10,Sat,Home,L,0,4,Manchester City,30,22470,Darren Fletcher,4-1-4-1,Lee Mason,Match Report,
2016-11-06,16:30 (00:30),Premier League,Matchweek 11,Sun,Away,W,2,1,Leicester City,41,31879,Darren Fletcher,4-2-3-1,Craig Pawson,Match Report,
2016-11-21,20:00 (04:00),Premier League,Matchweek 12,Mon,Home,W,4,0,Burnley,46,23016,Darren Fletcher,4-2-3-1,Mike Jones,Match Report,
2016-11-26,15:00 (23:00),Premier League,Matchweek 13,Sat,Away,D,1,1,Hull City,47,18086,Darren Fletcher,4-2-3-1,Paul Tierney,Match Report,
2016-12-03,15:00 (23:00),Premier League,Matchweek 14,Sat,Home,W,3,1,Watford,40,22244,Darren Fletcher,4-2-3-1,Graham Scott,Match Report,
2016-12-11,12:00 (20:00),Premier League,Matchweek 15,Sun,Away,L,0,1,Chelsea,33,41622,Darren Fletcher,4-2-3-1,Mike Dean,Match Report,
2016-12-14,20:00 (04:00),Premier League,Matchweek 16,Wed,Home,W,3,1,Swansea City,40,21467,Darren Fletcher,4-2-3-1,Michael Oliver,Match Report,
2016-12-17,17:30 (01:30),Premier League,Matchweek 17,Sat,Home,L,0,2,Manchester Utd,42,26308,Darren Fletcher,4-2-3-1,Anthony Taylor,Match Report,
2016-12-26,15:00 (23:00),Premier League,Matchweek 18,Mon,Away,L,0,1,Arsenal,24,59925,Darren Fletcher,4-2-3-1,Niel Swarbrick,Match Report,
2016-12-31,15:00 (23:00),Premier League,Matchweek 19,Sat,Away,W,2,1,Southampton,32,30975,Darren Fletcher,4-2-3-1,Mike Jones,Match Report,
2017-01-02,15:00 (23:00),Premier League,Matchweek 20,Mon,Home,W,3,1,Hull City,41,23402,Darren Fletcher,4-2-3-1,Mark Clattenburg,Match Report,
2017-01-07,15:00 (23:00),FA Cup,Third round,Sat,Home,L,1,2,Derby County,,25288,,,Jonathan Moss,Match Report,
2017-01-14,12:30 (20:30),Premier League,Matchweek 21,Sat,Away,L,0,4,Tottenham,27,31613,Darren Fletcher,4-2-3-1,Anthony Taylor,Match Report,
2017-01-21,15:00 (23:00),Premier League,Matchweek 22,Sat,Home,W,2,0,Sunderland,44,24380,Darren Fletcher,4-2-3-1,Craig Pawson,Match Report,
2017-01-31,19:45 (03:45),Premier League,Matchweek 23,Tue,Away,D,1,1,Middlesbrough,38,27316,Darren Fletcher,4-2-3-1,Stuart Attwell,Match Report,
2017-02-04,15:00 (23:00),Premier League,Matchweek 24,Sat,Home,W,1,0,Stoke City,38,23921,Darren Fletcher,4-2-3-1,Kevin Friend,Match Report,
2017-02-11,15:00 (23:00),Premier League,Matchweek 25,Sat,Away,D,2,2,West Ham,35,56983,Darren Fletcher,4-2-3-1,Michael Oliver,Match Report,
2017-02-25,15:00 (23:00),Premier League,Matchweek 26,Sat,Home,W,2,1,Bournemouth,32,24162,Darren Fletcher,4-1-4-1,Mark Clattenburg,Match Report,
2017-03-04,15:00 (23:00),Premier League,Matchweek 27,Sat,Home,L,0,2,Crystal Palace,52,24051,Darren Fletcher,4-1-4-1,Mike Jones,Match Report,
2017-03-11,15:00 (23:00),Premier League,Matchweek 28,Sat,Away,L,0,3,Everton,37,39592,Darren Fletcher,4-3-3,Graham Scott,Match Report,
2017-03-18,12:30 (20:30),Premier League,Matchweek 29,Sat,Home,W,3,1,Arsenal,23,24065,Darren Fletcher,4-5-1,Niel Swarbrick,Match Report,
2017-04-01,15:00 (22:00),Premier League,Matchweek 30,Sat,Away,D,0,0,Manchester Utd,25,75397,Darren Fletcher,4-5-1,Mike Dean,Match Report,
