Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2012-08-18,,Premier League,Matchweek 1,Sat,Away,D,1,1,Reading,,,,4-4-1-1,Kevin Friend,Match Report,
2012-08-26,,Premier League,Matchweek 2,Sun,Home,D,0,0,Arsenal,,,,4-4-1-1,Lee Mason,Match Report,
2012-09-01,,Premier League,Matchweek 3,Sat,Away,D,2,2,Wigan Athletic,,,,4-4-1-1,Martin Atkinson,Match Report,
2012-09-15,,Premier League,Matchweek 4,Sat,Home,D,1,1,Manchester City,,,,4-5-1,Mark Clattenburg,Match Report,
2012-09-22,,Premier League,Matchweek 5,Sat,Away,L,0,1,Chelsea,,,,4-5-1,Michael Oliver,Match Report,
2012-09-29,,Premier League,Matchweek 6,Sat,Home,W,2,0,Swansea City,,,,4-5-1,Jon Moss,Match Report,
2012-10-07,,Premier League,Matchweek 7,Sun,Away,D,0,0,Liverpool,,,,4-5-1,Lee Mason,Match Report,
2012-10-20,,Premier League,Matchweek 8,Sat,Away,L,2,4,Manchester Utd,,,,4-5-1,Anthony Taylor,Match Report,
2012-10-27,,Premier League,Matchweek 9,Sat,Home,D,0,0,Sunderland,,,,4-5-1,Mark Halsey,Match Report,
2012-11-03,,Premier League,Matchweek 10,Sat,Away,L,0,1,Norwich City,,,,4-5-1,Andre Marriner,Match Report,
2012-11-10,,Premier League,Matchweek 11,Sat,Home,W,1,0,QPR,,,,4-5-1,Martin Atkinson,Match Report,
2012-11-19,,Premier League,Matchweek 12,Mon,Away,D,1,1,West Ham,,,,4-5-1,Chris Foy,Match Report,
2012-11-24,,Premier League,Matchweek 13,Sat,Home,W,1,0,Fulham,,,,4-5-1,Michael Oliver,Match Report,
2012-11-28,,Premier League,Matchweek 14,Wed,Home,W,2,1,Newcastle Utd,,,,4-5-1,Howard Webb,Match Report,
2012-12-01,,Premier League,Matchweek 15,Sat,Away,W,1,0,West Brom,,,,4-5-1,Kevin Friend,Match Report,
2012-12-08,,Premier League,Matchweek 16,Sat,Away,D,0,0,Aston Villa,,,,4-5-1,Roger East,Match Report,
2012-12-15,,Premier League,Matchweek 17,Sat,Home,D,1,1,Everton,,,,4-5-1,Mark Halsey,Match Report,
2012-12-22,,Premier League,Matchweek 18,Sat,Away,D,0,0,Tottenham,,,,4-4-1-1,Lee Mason,Match Report,
2012-12-26,,Premier League,Matchweek 19,Wed,Home,W,3,1,Liverpool,,,,4-5-1,Howard Webb,Match Report,
2012-12-29,,Premier League,Matchweek 20,Sat,Home,D,3,3,Southampton,,,,4-5-1,Mark Clattenburg,Match Report,
2013-01-01,,Premier League,Matchweek 21,Tue,Away,L,0,3,Manchester City,,,,4-5-1,Michael Oliver,Match Report,
2013-01-12,,Premier League,Matchweek 22,Sat,Home,L,0,4,Chelsea,,,,4-5-1,Andre Marriner,Match Report,
2013-01-19,,Premier League,Matchweek 23,Sat,Away,L,1,3,Swansea City,,,,4-5-1,Mike Dean,Match Report,
2013-01-29,,Premier League,Matchweek 24,Tue,Home,D,2,2,Wigan Athletic,,,,4-5-1,Mike Jones,Match Report,
2013-02-02,,Premier League,Matchweek 25,Sat,Away,L,0,1,Arsenal,,,,4-3-3,Chris Foy,Match Report,
2013-02-09,,Premier League,Matchweek 26,Sat,Home,W,2,1,Reading,,,,4-5-1,Michael Oliver,Match Report,
2013-02-23,,Premier League,Matchweek 27,Sat,Away,L,0,1,Fulham,,,,4-5-1,Lee Probert,Match Report,
2013-03-02,,Premier League,Matchweek 28,Sat,Home,L,0,1,West Ham,,,,4-4-2,Jon Moss,Match Report,
2013-03-10,,Premier League,Matchweek 29,Sun,Away,L,1,2,Newcastle Utd,,,,4-5-1,Andre Marriner,Match Report,
2013-03-16,,Premier League,Matchweek 30,Sat,Home,D,0,0,West Brom,,,,4-4-2,Mike Dean,Match Report,
2013-03-30,,Premier League,Matchweek 31,Sat,Away,L,0,1,Everton,,,,4-4-2,Mike Jones,Match Report,
2013-04-06,,Premier League,Matchweek 32,Sat,Home,L,1,3,Aston Villa,,,,4-5-1,Mark Clattenburg,Match Report,
2013-04-14,,Premier League,Matchweek 33,Sun,Home,L,0,2,Manchester Utd,,,,4-5-1,Jon Moss,Match Report,
2013-04-20,,Premier League,Matchweek 34,Sat,Away,W,2,0,QPR,,,,4-5-1,Chris Foy,Match Report,
2013-04-27,,Premier League,Matchweek 35,Sat,Home,W,1,0,Norwich City,,,,4-5-1,Anthony Taylor,Match Report,
2013-05-06,,Premier League,Matchweek 36,Mon,Away,D,1,1,Sunderland,,,,4-4-1-1,Lee Mason,Match Report,
2013-05-12,,Premier League,Matchweek 37,Sun,Home,L,1,2,Tottenham,,,,4-5-1,Kevin Friend,Match Report,
2013-05-19,,Premier League,Matchweek 38,Sun,Away,D,1,1,Southampton,,,,4-5-1,Lee Probert,Match Report,
