Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2017-08-12,12:30 (19:30),Premier League,Matchweek 1,Sat,Away,D,3,3,Watford,2.6,2.1,54,20407,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,
2017-08-15,20:45 (02:45),Champions Lg,Play-off round,Tue,Away,W,2,1,de Hoffenheim,,,37,25568,Jordan Henderson,4-3-3,Björn Kuipers,Match Report,Leg 1 of 2
2017-08-19,15:00 (22:00),Premier League,Matchweek 2,Sat,Home,W,1,0,Crystal Palace,2.5,0.7,71,53138,Jordan Henderson,4-3-3,Kevin Friend,Match Report,
2017-08-23,19:45 (02:45),Champions Lg,Play-off round,Wed,Home,W,4,2,de Hoffenheim,,,45,51808,Jordan Henderson,4-3-3,Daniele Orsato,Match Report,Leg 2 of 2; Liverpool won
2017-08-27,16:00 (23:00),Premier League,Matchweek 3,Sun,Home,W,4,0,Arsenal,3.1,0.6,48,53206,Jordan Henderson,4-3-3,Craig Pawson,Match Report,
2017-09-09,12:30 (19:30),Premier League,Matchweek 4,Sat,Away,L,0,5,Manchester City,0.7,2.4,34,54172,Jordan Henderson,4-3-3,Jonathan Moss,Match Report,
2017-09-13,19:45 (02:45),Champions Lg,Group stage,Wed,Home,D,2,2,es Sevilla,2.4,1.2,49,52332,Jordan Henderson,4-3-3,Danny Makkelie,Match Report,
2017-09-16,15:00 (22:00),Premier League,Matchweek 5,Sat,Home,D,1,1,Burnley,2.2,0.2,71,53231,James Milner,4-3-3,Roger East,Match Report,
2017-09-19,19:45 (02:45),EFL Cup,Third round,Tue,Away,L,0,2,Leicester City,,,70,31609,Jordan Henderson,4-3-3,Stuart Attwell,Match Report,
2017-09-23,17:30 (00:30),Premier League,Matchweek 6,Sat,Away,W,3,2,Leicester City,1.7,2.8,55,32004,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,
2017-09-26,21:45 (02:45),Champions Lg,Group stage,Tue,Away,D,1,1,ru Spartak Moscow,2.8,0.2,64,43376,Jordan Henderson,4-3-3,Clément Turpin,Match Report,
2017-10-01,16:30 (23:30),Premier League,Matchweek 7,Sun,Away,D,1,1,Newcastle Utd,1.3,0.3,67,52303,Jordan Henderson,4-3-3,Craig Pawson,Match Report,
2017-10-14,12:30 (19:30),Premier League,Matchweek 8,Sat,Home,D,0,0,Manchester Utd,1.5,0.2,62,52912,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,
2017-10-17,20:45 (02:45),Champions Lg,Group stage,Tue,Away,W,7,0,si NK Maribor,4.6,0.4,70,12506,James Milner,4-3-3,Viktor Kassai,Match Report,
2017-10-22,16:00 (23:00),Premier League,Matchweek 9,Sun,Away,L,1,4,Tottenham,0.6,2.0,63,80827,Jordan Henderson,4-3-3,Andre Marriner,Match Report,
2017-10-28,15:00 (22:00),Premier League,Matchweek 10,Sat,Home,W,3,0,Huddersfield,2.1,0.1,72,53268,Jordan Henderson,4-3-3,Kevin Friend,Match Report,
2017-11-01,19:45 (03:45),Champions Lg,Group stage,Wed,Home,W,3,0,si NK Maribor,2.7,0.3,75,47957,James Milner,4-3-3,Ivan Kružliak,Match Report,
2017-11-04,17:30 (01:30),Premier League,Matchweek 11,Sat,Away,W,4,1,West Ham,2.7,1.2,52,56961,Simon Mignolet,4-2-2-2,Niel Swarbrick,Match Report,
2017-11-18,15:00 (23:00),Premier League,Matchweek 12,Sat,Home,W,3,0,Southampton,2.0,0.4,61,53256,Jordan Henderson,4-3-3,Mike Jones,Match Report,
2017-11-21,20:45 (03:45),Champions Lg,Group stage,Tue,Away,D,3,3,es Sevilla,2.3,1.9,30,39495,Jordan Henderson,4-3-3,Felix Brych,Match Report,
2017-11-25,17:30 (01:30),Premier League,Matchweek 13,Sat,Home,D,1,1,Chelsea,1.2,0.8,53,53225,Jordan Henderson,4-3-3,Michael Oliver,Match Report,
2017-11-29,20:00 (04:00),Premier League,Matchweek 14,Wed,Away,W,3,0,Stoke City,2.9,0.9,59,29423,Simon Mignolet,4-2-3-1,Martin Atkinson,Match Report,
2017-12-02,15:00 (23:00),Premier League,Matchweek 15,Sat,Away,W,5,1,Brighton,1.8,1.7,57,30634,Jordan Henderson,3-5-1-1,Graham Scott,Match Report,
2017-12-06,19:45 (03:45),Champions Lg,Group stage,Wed,Home,W,7,0,ru Spartak Moscow,4.2,0.6,52,48779,Philippe Coutinho,4-4-2,Szymon Marciniak,Match Report,
2017-12-10,14:15 (22:15),Premier League,Matchweek 16,Sun,Home,D,1,1,Everton,1.6,0.9,79,53082,Jordan Henderson,4-3-3,Craig Pawson,Match Report,
